KINGS COUNTY LIBRARY,"150,000 - 499,999",Kings,County Library with Dedicated Tax,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,San Joaquin Valley Library System,Dr.,Natalie,Rae,Rencher,Library Director,401 N. DOUTY ST.,HANFORD,93230,3908,(559) 852-4005,(559) 852-4003,http://www.kingscountylibrary.org/,"1,396.00","11,446","127,108",Annual Count,17.00,4.00,5.00,15.11,20.11,131,"2,259.25","$2,844,500","$8,928",$0,"$99,200","$2,952,628",$0,"$13,639,097",$0,$0,"$13,639,097","$1,093,609","$445,303","$1,538,912","$91,000","$4,000","$95,000","$46,100","$8,000","$149,100","$849,987","$2,537,999",$0,"55,336","12,348","171,557",,"13,229",Yes,30,Yes,30,0,"184,846",61,"334,679","3,415",0,39,24,63,"187,499","67,966","10,550","44,280","23,134",131,26,0,"13,078","9,211",441,"9,652","200,577","22,730","210,229","7,829",Annual Count,Yes,$0.25,$0.25,$0.25,408,"11,331",151,"3,950",45,45,0,606,606,0,106,106,0,"3,344","3,344",0,28,28,0,378,378,0,95,95,0,"1,543","1,543",0,134,134,0,"5,460","5,460",0,38,"3,778",0,0,5,"1,192","In 2022, our library launched a trio of reading challenges through Beanstack, a digital platform designed to facilitate reading challenge, track reading time, and engage participants with badges, logging, and reports: The King's County Adult/Children/Teen Summer Reading Challenge, Spring into Reading Challenge, and the Virtual Winter Reading Challenge for our winter Open House. Additionally, we topped off our Winter Open House with a take-home craft activity for families. April 2023 saw patrons enjoy a unique story walk featuring ""Poppy the Chicken"" placed in various locations in the library for self-directed exploration.",Yes,"16,164",Annual Count,"89,581","22,453",Annual Estimate Based on Typical Week(s),58,Horizon (SirsiDynix)
LA COUNTY LIBRARY,"500,000+",Los Angeles,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,Southern California Library Cooperative,Ms.,Skye,,Patrick,County Librarian,7400 E. IMPERIAL HIGHWAY,DOWNEY,90241,3375,(562) 940-8462,N/A,http://www.lacountylibrary.org,"3,041.33","203,731","4,711,722",Annual Estimate Based on Typical Week(s),"1,090.00",255.00,255.00,626.00,881.00,364,"7,546.00","$184,391,121","$5,214,597","$4,608,327","$10,925,413","$205,139,458",$0,$0,$0,"$1,069,000","$1,069,000","$61,914,805","$42,394,762","$104,309,567","$4,910,813","$243,935","$5,154,748","$5,259,967","$1,095,288","$11,510,003","$46,638,198","$162,457,768","$11,081,665","2,053,317","236,182","3,391,557","102,717","501,568",Yes,"1,651",Yes,438,"412,019","4,409,950","3,733","1,187,173","373,148","58,769",46,24,70,"5,509,334","3,059,741","275,043",547,541,"4,260","4,260","136,999","7,689,889","1,433,822","2,783,984","4,217,806","13,199,223","11,907,695","17,417,029","435,867",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"10,005","210,786","5,769","140,057","5,270","5,249",21,"131,953","129,819","2,134",499,488,11,"8,104","7,723",381,"1,282","1,200",82,"8,759","8,105",654,"2,601","2,227",374,"52,953","34,105","18,848",353,333,20,"9,017","6,831","2,186",438,"53,748",53,"4,538",607,"73,788","Early Literacy support resources, STEAM activities and crafts, and School and Life Skills support activities. Typically activity kits supported live or pre-recorded programs.",Yes,"757,610",Annual Count,"2,228,047","3,294,167",Annual Count,"1,847",Symphony (SirsiDynix)
LAKE COUNTY LIBRARY,"50,000 - 69,999",Lake,County Library with Dedicated Tax,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Mr.,Christopher,J,Veach,County Librarian,1425 N. HIGH ST,LAKEPORT,95453,3800,(707) 263-8817,(707) 263-8817,http://library.lakecountyca.gov,"1,296.00","6,536",-1,,19.00,1.00,1.00,12.96,13.96,60,"1,296.00","$1,424,916","$106,026","$97,273","$31,568","$1,659,783","$549,835","$828,273",$0,$0,"$1,378,108","$582,670","$290,324","$872,994","$108,725","$5,632","$114,357","$43,752","$5,540","$163,649","$612,937","$1,649,580","$74,175","35,419","3,787","108,519","5,025","11,586",Yes,103,Yes,207,83,"125,523",,"271,379","116,440","2,092",8,24,32,"163,470","56,359","1,092","85,265","30,527",341,715,224,"57,996","8,768","4,463","13,231","221,466","71,227","234,697",816,Annual Count,Yes,$0.25,$0.25,$0.25,870,"15,307",467,"12,910",188,188,0,"3,956","3,956",0,279,279,0,"8,954","8,954",0,72,72,0,501,501,0,331,321,10,"1,896","1,863",33,0,0,0,0,0,0,134,"7,225",0,0,-1,-1,,Yes,"17,273",Annual Count,-1,-1,,31,Horizon (SirsiDynix)
LARKSPUR PUBLIC LIBRARY,"0-24,999",Marin,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Mr.,Damon,,Hill,Library Director,400 MAGNOLIA AVE,LARKSPUR,94939,2035,(415) 927-5005,(415) 927-5005,http://www.larkspurlibrary.org,3.00,"1,440",-1,Annual Estimate Based on Typical Week(s),7.00,2.50,2.50,1.49,3.99,32,144.00,"$735,935","$6,877",$0,$0,"$742,812",$0,"$3,516,291",$0,$0,"$3,516,291","$480,827","$173,336","$654,163","$37,410","$2,000","$39,410","$3,500","$8,745","$51,655","$224,486","$930,304",$0,"10,330","1,211","40,479","1,492","4,141",Yes,3,Yes,3,21,"46,139",12,"372,544","18,401","2,601",25,23,48,"76,541","31,352",-1,"47,511","34,817",-1,-1,-1,"29,985","6,020",-1,"6,020","106,526","36,005","112,546",-1,Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,99,"3,078",66,"2,716",47,47,0,"1,920","1,920",0,19,19,0,796,796,0,4,4,0,58,58,0,28,28,0,254,254,0,1,1,0,50,50,0,0,0,1,45,4,160,Craft programs,No,-1,,-1,-1,,3,Sierra (Innovative)
LASSEN LIBRARY DISTRICT,"0-24,999",Lassen,Special District Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,Library District,NorthNet Library System,Ms.,Heather,E.,Blevins,Library Director,1618 MAIN ST.,SUSANVILLE,96130,4515,(530) 257-8113,(530) 251-8127,http://www.lassenlibrary.org/,"4,557.00","1,106","12,686",Annual Count,10.00,0.00,0.52,3.55,4.07,0,0.00,"$112,260","$98,699",$0,"$44,320","$255,279",$0,"$935,795",$0,$0,"$935,795","$181,528","$15,832","$197,360","$14,729",$0,"$14,729","$1,565",$0,"$16,294","$108,974","$322,628","$1,608","13,091","2,773","43,451","1,707","3,364",No,0,No,0,0,"48,522",17,"59,689","11,235",0,0,22,22,"17,970","6,532",57,0,4,0,0,0,"5,278",243,0,243,"23,248","5,521","23,491",312,Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.25,184,"2,818",83,"2,371",73,73,0,"2,023","2,023",0,10,10,0,348,348,0,0,0,0,0,0,0,101,101,0,447,447,0,0,0,0,0,0,0,8,240,0,0,32,-1,"Summer Reading Challenge with participants using Beanstack to record minutes read, take-home crafts and coloring packets.",No,"2,162",Annual Count,-1,-1,,13,WorldCat Discovery (OCLC)
LINCOLN PUBLIC LIBRARY,"50,000 - 69,999",Placer,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Ms.,Kathryn,Kelly,Hunt,Director of Library Services,485 TWELVE BRIDGES DRIVE,LINCOLN,95648,8823,(916) 434-2410,(916) 434-2410,http://www.libraryatlincoln.org,6.00,"1,880","210,233",Annual Count,12.00,1.00,1.88,4.64,6.51,168,"7,569.00","$930,258","$36,941",$0,"$8,500","$975,699",$0,$0,$0,$0,$0,"$397,779","$127,036","$524,815","$49,641","$6,709","$56,350","$27,057","$2,645","$86,052","$364,832","$975,699","$20,933","36,180","6,308","90,523","9,502","10,037",No,0,No,0,39,"110,101",110,"69,518","5,590","2,223",9,23,32,"299,122","191,981","2,056",0,0,0,0,134,"52,241","6,758","5,335","12,093","351,363","64,334","363,456","12,088",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,354,"7,953",231,"6,222",76,76,0,"2,968","2,968",0,155,155,0,"3,254","3,254",0,38,37,1,368,357,11,76,38,38,607,285,322,9,9,0,756,756,0,17,690,5,"2,018",22,"3,149",Crafts and beanstack challenges ,No,"3,708",Annual Count,"60,791","5,293",Annual Count,38,Polaris (Innovative)
LIVERMORE PUBLIC LIBRARY,"70,000 - 99,999",Alameda,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Mr.,Anwan,D.,Baker,Library Services Director,1188 S. LIVERMORE AVE.,LIVERMORE,94550,4813,(925) 373-5500,(925) 373-5505,https://library.livermoreca.gov,20.00,"5,384","254,786",Annual Count,87.00,10.21,10.21,20.08,30.30,"1,378","10,278.00","$6,241,634","$99,587",$0,"$135,576","$6,476,797",$0,$0,$0,$0,$0,"$2,664,216","$2,079,437","$4,743,653","$200,455","$11,115","$211,570","$153,786","$40,135","$405,491","$1,327,653","$6,476,797",$0,"87,212","6,849","190,065","5,070","10,170",No,0,No,0,"3,551","208,856",204,"175,381","3,691","31,133",28,19,47,"710,980","440,945","3,546","7,055","9,719",-1,-1,"13,293","98,665","23,278","63,629","86,907","809,645","185,572","896,552","23,156",Annual Count,No,$0.00,$0.00,$0.00,"1,124","42,383",792,"35,584",548,548,0,"26,481","26,481",0,244,244,0,"9,103","9,103",0,47,47,0,549,549,0,280,238,42,"5,032","4,679",353,5,5,0,"1,218","1,218",0,40,"2,244",0,0,28,"2,069","Primarily Take & Make Crafts were offered. At other times a Teen Book in a Jar and guess how many Legos in a container contests were held, while other opportunities included creating greeting cards for seniors, a rainbow flag weaving for Pridefest, mock voting election and education, a Black History Month tiny art show was held, and a Rincon Branch History Scavenger Hunt. A passive program teaching basic library skills was held at one of our branches where visitors would follow a clue to locate a gingerbread man for a prize during the winter, which was replaced by a Where's Waldo? type of hunt at other times during the year. ",No,"51,135",Annual Count,"171,041",-1,,80,Sierra (Innovative)
LODI PUBLIC LIBRARY,"50,000 - 69,999",San Joaquin,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",49-99 Cooperative Library System,Ms.,Akiliah,,Manuel,Library Director,201 W. LOCUST STREET,LODI,95240,2013,(209) 333-5554,(209) 333-5503,library.lodi.gov,12.00,"1,631","84,023",Annual Count,12.00,3.46,5.46,5.00,10.46,151,"2,851.00","$1,670,850","$88,117",$0,$0,"$1,758,967",$0,$0,$0,$0,$0,"$475,220","$305,960","$781,180","$164,888",$490,"$165,378","$5,624",$0,"$171,002","$528,030","$1,480,212","$15,000","8,999","3,326","88,883","1,271","2,772",No,0,No,0,0,"92,926",,"180,535","16,326",0,3,24,27,"240,328","47,239","4,308","1,621","1,409",0,0,0,"196,861","15,192",-1,"15,192","437,189","212,053","452,381","3,218",Annual Count,Yes,$0.25,$0.25,$0.10,471,"8,239",161,"3,330",33,33,0,"1,621","1,621",0,128,128,0,"1,709","1,709",0,47,47,0,244,244,0,181,181,0,888,888,0,82,82,0,"3,777","3,777",0,0,0,0,0,0,0,,Yes,"10,142",Annual Count,"27,298",-1,,28,Library Solution (TLC)
LOMPOC PUBLIC LIBRARY,"50,000 - 69,999",Santa Barbara,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Black Gold Cooperative Library System,Ms.,Sarah,J.,Bleyl,Library Director,501 E. NORTH AVE.,LOMPOC,93436,3404,(805) 875-8787,(805) 875-8778,http://www.cityoflompoc.com/library/,444.00,"4,620","103,180",Annual Count,21.00,3.00,4.00,12.20,16.20,10,449.00,"$1,746,024","$101,495",$0,"$45,000","$1,892,519",$0,"$363,098",$0,$0,"$363,098","$745,158","$362,048","$1,107,206","$91,444",$921,"$92,365","$35,697",$500,"$128,562","$849,431","$2,085,199",$0,"19,076","3,461","43,670","1,663","6,225",Yes,7,Yes,11,680,"52,256",0,"189,987","25,552","1,230",2,23,25,"166,573","101,808","5,706","119,555","10,336",27,426,284,"42,266","23,312","1,389","24,701","208,839","66,967","233,540","21,936",Annual Count,No,$0.00,$0.00,$0.00,317,"8,726",179,"7,374",140,140,0,"5,069","5,069",0,39,39,0,"2,305","2,305",0,30,30,0,141,141,0,99,99,0,626,626,0,9,9,0,585,585,0,9,"1,135",0,0,119,"6,865","STEAM (science, technology, engineering, arts, math) projects, puzzle table, various popularity polls, scavenger hunts, and other challenges on Beanstack.",Yes,"9,774",Annual Count,"28,503","8,081",Annual Count,43,Koha (Equinox)
LONG BEACH PUBLIC LIBRARY,"150,000 - 499,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Cathy,,De Leon,Director,200 W. BROADWAY,LONG BEACH,90802,4433,(562) 570-6291,(562) 570-7500,http://www.lbpl.org/,50.00,"21,424","651,237",Annual Count,179.00,33.24,33.24,73.46,106.70,99,"2,817.00","$18,472,297","$368,278","$440,152","$1,271,930","$20,552,657","$65,623",$0,$0,$0,"$65,623","$7,761,878","$4,027,978","$11,789,856","$751,948","$41,655","$793,603","$619,267","$21,316","$1,434,186","$5,034,508","$18,258,550","$38,238","261,746","46,930","623,671","25,552","25,773",Yes,139,Yes,242,229,"675,606",409,"27,580","11,314",0,21,24,45,"746,865","440,487","14,561","2,815",25,"2,307","1,322","1,005","289,772","57,522","417,879","475,401","1,036,637","765,173","1,512,038","110,984",Annual Count,No,$0.00,$0.00,$0.00,"1,905","42,849","1,047","30,334",870,870,0,"26,254","26,254",0,177,177,0,"4,080","4,080",0,434,434,0,"3,253","3,253",0,345,345,0,"6,039","6,039",0,79,79,0,"3,223","3,223",0,48,"2,988",0,0,-1,-1,,Yes,"71,373",Annual Count,"1,732,915","170,782",Annual Count,321,Sierra (Innovative)
LOOMIS LIBRARY & COMMUNITY LEARNING CENTER,"0-24,999",Placer,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Not a Member of a Federation or Cooperative,"Municipal Government (city, town or village)",,Ms.,Sarah,,Comstock,Community Engagement Librarian,6050 LIBRARY DR.,LOOMIS,95650,,(916) 824-2905,(916) 824-2905,https://loomislibrary.org/,,"1,716","14,465",Annual Count,4.00,1.00,2.00,1.50,3.50,8,743.25,"$396,708",$0,"$4,992",$0,"$401,700",$0,$0,$0,$0,$0,"$210,644","$72,185","$282,829","$28,537",$0,"$28,537","$5,883",$0,"$34,420","$55,914","$373,163",$0,"7,633","1,025","13,539",533,,Yes,12,Yes,10,68,"14,162",0,"77,692","70,758",141,3,18,21,"41,890","24,298",-1,0,0,0,13,192,"3,515","157,711",69,"157,780","45,405","161,295","203,185","1,088",Annual Count,No,,,,209,"3,856",124,"2,657",77,77,0,"2,130","2,130",0,47,47,0,527,527,0,22,22,0,174,174,0,57,57,0,752,752,0,6,6,0,273,273,0,0,0,0,0,-1,-1,ispy in the library; crafts; scavenger hunts,Yes,327,Annual Count,-1,-1,,17,Apollo (Biblionix)
LOS ANGELES PUBLIC LIBRARY,"500,000+",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Mr.,John,F.,Szabo,City Librarian,630 W. FIFTH ST.,LOS ANGELES,90071,2097,(213) 228-7515,(213) 228-7272,http://www.lapl.org,464.00,"187,164","4,622,312",Annual Count,"1,418.00",394.50,394.50,613.50,"1,008.00","2,059","60,677.00","$219,058,906","$388,440",$0,$0,"$219,447,346",$0,$0,$0,$0,$0,"$85,537,870","$55,277,728","$140,815,598","$5,487,516","$439,124","$5,926,640","$16,120,536",-$1,"$22,047,175","$58,596,618","$221,459,391",$0,"1,479,147","474,210","6,263,176","177,445","523,987",Yes,"7,113",Yes,"8,369",-1,"6,980,089","2,476","891,183","670,110","31,687",145,24,169,"7,250,767","3,147,859","412,953",0,279,"7,169","11,737","6,729","14,622,381","3,042,355",-1,"3,042,354","21,873,148","17,664,735","24,915,502","872,879",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"7,897","174,552","2,929","98,454","1,242","1,161",81,"31,947","30,173","1,774","1,687","1,624",63,"66,507","56,053","10,454","1,579","1,456",123,"27,085","23,054","4,031","3,389","2,828",561,"49,013","42,663","6,350",0,0,0,0,0,0,706,"81,302",-1,-1,-1,-1,,Yes,"726,728",Annual Count,"10,268,843","513,892",Annual Count,"1,459",CARLX (TLC)
LOS GATOS LIBRARY,"25,000 - 49,999",Santa Clara,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Mr.,Ryan,,Baker,Library Director,100 VILLA AVENUE,LOS GATOS,95030,6981,(408) 354-6891,(408) 354-6896,http://library.losgatosca.gov,14.00,"2,800","220,928",Annual Count,29.00,6.00,6.00,8.91,14.91,51,"3,056.00","$2,941,045","$108,281",$0,"$35,963","$3,085,289",$0,$0,$0,$0,$0,"$1,287,476","$798,000","$2,085,476","$154,300","$7,300","$161,600","$66,100","$22,300","$250,000","$749,813","$3,085,289",$0,"40,743","2,082","97,793","3,285","7,918",Yes,0,Yes,30,461,"109,487",41,"3,049,041","576,918","56,540",4,23,27,"371,378","246,195","9,323",0,0,"3,247","2,668","6,911","26,712","15,689",-1,"15,689","398,090","42,401","413,779","9,195",Annual Count,No,$0.00,$0.00,$0.00,530,"16,825",190,"10,414",132,132,0,"8,844","8,844",0,58,58,0,"1,570","1,570",0,79,79,0,"1,355","1,355",0,239,193,46,"2,228","1,680",548,22,22,0,"2,828","2,828",0,26,"1,025",33,"1,102",98,"1,312","Take home craft kits, 3D printing, laser cutting, analog to digital archive conversion",No,"2,541",Annual Count,"15,219","466,811",Annual Count,36,Koha (Equinox)
MADERA COUNTY LIBRARY,"150,000 - 499,999",Madera,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,San Joaquin Valley Library System,Dr.,Krista,,Riggs,Director,121 N. G ST.,MADERA,93637,3511,(559) 675-7871,(559) 675-7871,www.maderalibrary.org,"2,145.00","7,664","544,054",Annual Count,24.00,4.00,4.00,17.25,21.25,62,"6,445.00","$1,890,647","$13,628","$230,491","$51,727","$2,186,493",$0,$0,$0,$0,$0,"$962,943","$591,607","$1,554,550","$110,375","$9,666","$120,041","$25,648","$30,408","$176,097","$455,846","$2,186,493",$0,"70,261","9,192","195,052","6,415","10,721",Yes,54,Yes,42,123,"212,407",114,"164,367","594,249","27,484",37,24,61,"172,331","74,899","3,365","40,398","28,400",46,310,105,"15,097","4,030","1,510","5,540","187,428","20,637","192,968","15,822",Annual Count,Yes,$0.25,$0.25,$0.15,510,"8,779",427,"8,036",252,252,0,"3,295","3,295",0,175,175,0,"4,741","4,741",0,44,44,0,464,464,0,17,15,2,83,53,30,22,22,0,196,196,0,16,"1,011",0,0,20,112,"Self-directed arts and crafts for teens; passive craft stations in branches such as making bookmarks, DIY activities; take home crafts available from Bookmobile stops. ",Yes,"11,643",Annual Count,"52,400","9,609",Annual Count,34,Horizon (SirsiDynix)
MARIN COUNTY FREE LIBRARY,"100,000 - 149,999",Marin,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Lana,,Adlawan,Director of County Library Services,"3501 CIVIC CENTER DR, RM 414",SAN RAFAEL,94903,4189,(415) 473-3220,(415) 473-3220,http://www.marinlibrary.org,520.00,"22,818","515,966",Annual Count,122.00,24.62,24.62,64.18,88.80,101,"4,098.00","$16,608,851","$42,062",$7,"$3,497,196","$20,148,116","$1,622,288",$0,$0,$0,"$1,622,288","$8,590,266","$3,659,942","$12,250,208","$617,835","$46,353","$664,188","$271,447","$116,601","$1,052,236","$4,936,454","$18,238,898","$643,944","120,970","16,803","294,877","18,581","45,275",Yes,213,Yes,415,649,"360,010",327,"1,297,155","621,333","59,933",17,24,41,"2,288,743","532,594","22,759","65,003","122,132","1,185","2,430","5,740","484,354","78,487","263,420","341,907","2,773,097","826,261","3,115,004","67,264",Annual Count,No,$0.00,$0.00,$0.00,"2,246","46,180","1,116","31,145",768,762,6,"17,603","17,519",84,348,348,0,"13,542","13,542",0,104,104,0,"1,430","1,430",0,447,368,79,"8,023","3,777","4,246",579,579,0,"5,582","5,582",0,935,"12,203",43,"15,300","1,116","27,426","Poetry nights, gallery opening, book clubs, Lego club, backpack giveaways, listening party, crfafts, stay and play, gaming, kids craft ",No,"57,276",Annual Count,"671,257","268,070",Annual Count,107,Sierra (Innovative)
